coefficient	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
genotype_x_training_status	HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	50	-0.5460139449512333	-1.2981501539694913	0.08581436077057793	0.6506024096385542	0.6506024096385541	2465	tags=40%, list=14%, signal=34%	Cd79a/Ache/Cd96/Zap70/Mbl2/Elane/F2r/Cd2/Klrd1/Ncr1/Gzmb/Ccl22/Cd3g/Crtam/Thy1/Ereg/Tgfb2/Cd7/Il2rb/Cd8b1
genotype_x_training_status	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	52	-0.5424599601312042	-1.2974841094899903	0.0924956369982548	0.6506024096385542	0.6506024096385541	842	tags=33%, list=5%, signal=31%	Cd70/Ffar2/Aqp9/Ccl22/Gabbr1/Cxcr6/Icam4/Has2/Ereg/Bdkrb1/Slc1a2/Chst2/Il2rb/Tpbg/Cxcl11/Slc28a2b/Edn1
genotype_x_training_status	HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	22	0.5860078344098347	1.240582761529207	0.17218543046357615	0.6506024096385542	0.6506024096385541	1788	tags=32%, list=10%, signal=29%	Retn/Mrap/Sncg/Hspb8/Itga7/Lama4/Reep6
genotype_x_training_status	HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING	13	-0.6488562061771918	-1.2366691341942486	0.21550094517958412	0.6506024096385542	0.6506024096385541	2408	tags=38%, list=14%, signal=33%	Hey2/Ache/Plg/Thy1/Gli1
genotype_x_training_status	HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	27	0.5532692514681079	1.2205015005294855	0.20090293453724606	0.6506024096385542	0.6506024096385541	1224	tags=37%, list=7%, signal=34%	Abat/Ldhb/Upp1/Tchh/Itgb4/Tgfa/Perp/Rps12/Ptpre/Zfp365
genotype_x_training_status	HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	37	-0.516460385211545	-1.1855116009535924	0.2	0.6506024096385542	0.6506024096385541	1972	tags=35%, list=11%, signal=31%	Tyr/Sptb/Hbb-bt/Aqp3/Selenbp2/Mboat2/Epb42/Icam4/Trim10/Spta1/H4c14/Klf1/Osbp2
genotype_x_training_status	HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	76	0.4297999901149915	1.14641005160224	0.18990384615384615	0.6506024096385542	0.6506024096385541	903	tags=16%, list=5%, signal=15%	Sema3b/Gper1/Cyp26b1/Mapk13/Prss23/Car12/Areg/Hspb8/Perp/Foxc1/Pdzk1/Pkp3
genotype_x_training_status	HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	99	0.41274610409616674	1.1193540420885266	0.2153846153846154	0.6506024096385542	0.6506024096385541	2156	tags=29%, list=12%, signal=26%	Ckm/Kcnh2/Hrc/Cryab/Mylpf/Itgb4/Hspb8/Myh3/Itga7/Tead4/Des/Schip1/Chrna1/Myh7/Actn2/Myh2/Spdef/Sh3bgr/Mapk12/Pygm/Klf5/Bdkrb2/Aplnr/Sgcd/Chrnb1/Mybpc3/Apod/Cacna1h/Casq1
genotype_x_training_status	HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	54	-0.45521917816859375	-1.0957067812187786	0.3130434782608696	0.6506024096385542	0.6506024096385541	2449	tags=33%, list=14%, signal=29%	Pcsk9/Plg/Ltf/Serping1/Gp9/Fcnb/Kcnip2/Cpm/Plat/Kcnip3/Pclo/Gzmb/Zfpm2/Phex/F8/Cd59b/F5/Cdh13
genotype_x_training_status	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	23	-0.5185784328073366	-1.0934367775143823	0.34587813620071683	0.6506024096385542	0.6506024096385541	371	tags=39%, list=2%, signal=38%	Sectm1a/Xcl1/Serping1/Klrk1/Sspn/Auts2/Il2rb/Cxcl11/Selp
genotype_x_training_status	HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	30	0.47876286975440746	1.0825461031336372	0.3184855233853007	0.6506024096385542	0.6506024096385541	1684	tags=30%, list=10%, signal=27%	Cdo1/Ntrk3/Kcnh2/Tchh/Mapk8ip2/Tyro3/Col2a1/Onecut1/Cyp1a1
genotype_x_training_status	HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	68	0.4074688538691946	1.0663150274944195	0.3069544364508393	0.6506024096385542	0.6506024096385541	1685	tags=25%, list=10%, signal=23%	Cdo1/Aldh3a1/Rbp4/Upp1/Adh7/Cyp2s1/Atoh8/Cda/Pycr1/Cyp4f15/F11/Hsd11b1/Mpp2/Leap2/Fetub/Cyp1a1/Ddc
genotype_x_training_status	HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	29	-0.48564015822708323	-1.06493968768898	0.36917562724014336	0.6506024096385542	0.6506024096385541	1580	tags=34%, list=9%, signal=31%	Ifnb1/F2r/Cd2/Plat/Igfbp6/Lef1/Gucy2e/Ereg/Tgfb2/Hgf
genotype_x_training_status	HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	10	0.5819667169588828	1.0551862988808007	0.4387755102040816	0.6506024096385542	0.6506024096385541	917	tags=30%, list=5%, signal=28%	Sema3b/Acat3/Gstm7
genotype_x_training_status	HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	38	-0.45701655830304705	-1.0510359438172598	0.38010657193605685	0.6506024096385542	0.6506024096385541	1532	tags=24%, list=9%, signal=22%	Gal3st1/Hs6st2/Nt5e/Stc2/Kdelr3/Lct/Chst2/Tpbg/Spag4
genotype_x_training_status	HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	45	-0.43527413215962873	-1.020455366250835	0.425531914893617	0.6506024096385542	0.6506024096385541	1501	tags=29%, list=9%, signal=26%	Fbp1/Phkg1/Ppargc1a/Gck/Pck1/Selenbp2/Stc2/Hs3st1/Kdelr3/Ncan/Ppp1r3c/Chst2/Tpbg
genotype_x_training_status	HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE	22	-0.4856713668544903	-1.009890312276528	0.44808743169398907	0.6506024096385542	0.6506024096385541	2449	tags=45%, list=14%, signal=39%	Pcsk9/Shroom2/Atp6v0a4/Lypd3/Slc22a12/Atp8b1/Thy1/Cd160/Rhcg/Il2rb
genotype_x_training_status	HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	141	0.3551965771212142	1.0045104862046192	0.4225721784776903	0.6506024096385542	0.6506024096385541	1833	tags=22%, list=11%, signal=20%	Tfcp2l1/Ckm/Cpa2/Arhgdig/Il12b/Magix/Kcnd1/Atp4a/Kcnn1/Hnf1a/Klhdc8a/Kcnq2/Slc12a3/Ngb/Calcb/Myh7/Gpr3/Col2a1/Adra2c/Ryr2/Tenm2/Lgals7/Il5/Efhd1/Gdnf/Npy4r/Nudt11/Kcne2/Ybx2/Clstn3/Klk8
genotype_x_training_status	HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING	39	-0.4369930484731208	-1.0033564992383726	0.46126126126126127	0.6506024096385542	0.6506024096385541	1538	tags=28%, list=9%, signal=26%	Spry4/Irf6/She/Nt5e/Ikzf4/Penk/Muc1/Plagl1/Il1r2/Il2rb/Selp
genotype_x_training_status	HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	27	-0.4586600327694166	-0.9900828032550113	0.4883720930232558	0.6506024096385542	0.6506024096385541	1067	tags=26%, list=6%, signal=24%	Lamb3/Nr4a3/Ptx3/Fjx1/Fosb/Cxcl11/Edn1
genotype_x_training_status	HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	14	-0.5097702299916939	-0.9840763249173031	0.5	0.6506024096385542	0.6506024096385541	2390	tags=50%, list=14%, signal=43%	Hey2/Dkk4/Wnt5b/Gnai1/Lef1/Tcf7/Dll1
genotype_x_training_status	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	72	-0.38708147836635315	-0.9738611869682136	0.514480408858603	0.6506024096385542	0.6506024096385541	2435	tags=31%, list=14%, signal=26%	Lum/Oxtr/Matn2/Bdnf/Adam12/Tnfrsf11b/Lamc2/Matn3/Lama2/Lama1/Ptx3/Nt5e/Lrrc15/Fbln1/Cap2/Thy1/Col5a3/Cd59b/Slit2/Fap/Fbln5/Wnt5a
genotype_x_training_status	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	27	0.4403185233302644	0.9713343313576371	0.4717832957110609	0.6506024096385542	0.6506024096385541	653	tags=26%, list=4%, signal=25%	Erbb2/Pdgfrb/Irs1/Tjp1/Col11a1/Map1b/Schip1
genotype_x_training_status	HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	76	0.3624000598204715	0.9666335058972129	0.5240384615384616	0.6506024096385542	0.6506024096385541	1025	tags=20%, list=6%, signal=19%	Amigo2/Madcam1/Kcnh2/Irs1/Tjp1/Mapk13/Itgb4/Wnk4/Adam23/Nlgn3/Tro/Cdh3/Ppp2r2c/Actn2/Pdzd3
genotype_x_training_status	HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	33	-0.43063544464273834	-0.9641358280089425	0.5126811594202898	0.6506024096385542	0.6506024096385541	2442	tags=33%, list=14%, signal=29%	Gpd1/Cel/Aoc3/Cidea/Vnn1/Tdo2/Car6/Eci1/Acsm3/Gad2/Bmpr1b
genotype_x_training_status	HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS	72	0.3653667044653374	0.962522835347107	0.54216867469879515	0.6506024096385542	0.6506024096385541	2007	tags=24%, list=12%, signal=21%	Chrm4/Tssk2/Gfi1/Pomc/Septin4/Slc2a5/H1f6/Dmc1/Tcp11/Tuba3a/Camk4/Clgn/Ybx2/Alox15/Dmrt1/Theg/Tktl1
genotype_x_training_status	HALLMARK_ANGIOGENESIS	HALLMARK_ANGIOGENESIS	11	0.5164204950536717	0.9569946632653682	0.5256673511293635	0.6506024096385542	0.6506024096385541	1986	tags=36%, list=11%, signal=32%	Slco2a1/Cxcl5/Prg2/Pglyrp1
genotype_x_training_status	HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	19	0.4525641788589402	0.944538416762911	0.5253863134657837	0.6506024096385542	0.6506024096385541	840	tags=16%, list=5%, signal=15%	Dio1/Rxrg/Alb
genotype_x_training_status	HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	69	0.35863098635304097	0.9414815990408966	0.6014319809069213	0.6984371391177151	0.6984371391177151	1711	tags=20%, list=10%, signal=18%	Abat/Sema3b/Cyp26b1/Prss23/Car12/Areg/Hspb8/Foxc1/Pdzk1/Podxl/Sec14l2/Zfp185/Hes1/Mapt
genotype_x_training_status	HALLMARK_PANCREAS_BETA_CELLS	HALLMARK_PANCREAS_BETA_CELLS	29	-0.3853901549069892	-0.8451057109925975	0.7258064516129032	0.7997933350555412	0.7997933350555412	1744	tags=17%, list=10%, signal=16%	Slc2a2/Vdr/Pax6/Gck/Syt13
genotype_x_training_status	HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM	41	-0.3615705590568652	-0.8406773747191018	0.7464539007092199	0.7997933350555412	0.7997933350555412	2404	tags=32%, list=14%, signal=27%	Ar/Ttr/Pipox/Slco1a5/Abcg8/Akr1d1/Aqp9/Serpina6/Abcg4/Hao1/Gnmt/Slc27a5/Klf1
genotype_x_training_status	HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE	26	-0.37428213662031395	-0.8044757005608569	0.7733812949640287	0.7997933350555412	0.7997933350555412	1858	tags=19%, list=11%, signal=17%	Map7/Homer2/Klk1b21/Krt19/Bmpr1b
genotype_x_training_status	HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	20	-0.3884110185340741	-0.7997882141223773	0.7775768535262206	0.7997933350555412	0.7997933350555412	183	tags=30%, list=1%, signal=30%	Lepr/Il17rb/Dntt/Inhbe/Il1r2/Cxcl11
genotype_x_training_status	HALLMARK_COAGULATION	HALLMARK_COAGULATION	53	0.32891590859748376	0.8231384977626077	0.8293838862559242	0.8293838862559242	0.8293838862559242	2209	tags=25%, list=13%, signal=21%	Prss23/Mmp3/Mmp15/C2/Mep1a/A2m/F11/F2rl2/Serpina1e/C9/Klk8/Apoc1/Itga2
