ID	Description	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	GeneRatio
GO:0010544	negative regulation of platelet activation	16/28928	0.25	6.960538979788258	4.603089896757294	0.002130630742438764	0.01451833640520773	0.010218976597337878	Alox12/Cd9/Pdgfa/Prkg1	4	0.0038498556304138597
GO:0019184	nonribosomal peptide biosynthetic process	16/28928	0.25	6.960538979788258	4.603089896757294	0.002130630742438764	0.01451833640520773	0.010218976597337878	Gclc/Gclm/Gss/Slc7a11	4	0.0038498556304138597
GO:0044406	adhesion of symbiont to host	16/28928	0.25	6.960538979788258	4.603089896757294	0.002130630742438764	0.01451833640520773	0.010218976597337878	Gbp2/Gbp3/Gbp9/Hsp90ab1	4	0.0038498556304138597
GO:0141176	gene silencing by piRNA-directed DNA methylation	16/28928	0.25	6.960538979788258	4.603089896757294	0.002130630742438764	0.01451833640520773	0.010218976597337878	Ddx4/Dnmt3l/Piwil2/Piwil4	4	0.0038498556304138597
GO:0160049	negative regulation of cGAS/STING signaling pathway	16/28928	0.25	6.960538979788258	4.603089896757294	0.002130630742438764	0.01451833640520773	0.010218976597337878	Cgas/Igtp/Irgm1/Irgm2	4	0.0038498556304138597
GO:1900226	negative regulation of NLRP3 inflammasome complex assembly	16/28928	0.25	6.960538979788258	4.603089896757294	0.002130630742438764	0.01451833640520773	0.010218976597337878	Igtp/Irgm1/Irgm2/Trim30a	4	0.0038498556304138597
GO:2001212	regulation of vasculogenesis	16/28928	0.25	6.960538979788258	4.603089896757294	0.002130630742438764	0.01451833640520773	0.010218976597337878	Emp2/Kdr/Rin2/Xdh	4	0.0038498556304138597
GO:0060070	canonical Wnt signaling pathway	312/28928	0.07051282051282051	1.963228943017201	3.301758903398996	0.0021825636728279034	0.014803675825797016	0.010419817573873863	Amer1/Aspm/Bcl9/Bmp2/Ccny/Ctnnb1/Ctnnd2/Fzd5/Hhex/Jup/Klf4/Lrp4/Lrrk1/Otud5/Prkn/Rbms3/Sdc1/Tcf7l2/Tle4/Tpbgl/Wnk1/Wnk2	22	0.021174205967276226
GO:0002438	acute inflammatory response to antigenic stimulus	38/28928	0.15789473684210525	4.3961298819715315	4.043387078791695	0.0021836466316885908	0.014803675825797016	0.010419817573873863	C3/Fcgr1/Fcgr4/H2-T23/Npy/Spn	6	0.005774783445620789
GO:0051503	adenine nucleotide transport	38/28928	0.15789473684210525	4.3961298819715315	4.043387078791695	0.0021836466316885908	0.014803675825797016	0.010419817573873863	Abcc4/Abcc5/Calhm5/Calhm6/Panx1/Slc25a51	6	0.005774783445620789
GO:0097242	amyloid-beta clearance	38/28928	0.15789473684210525	4.3961298819715315	4.043387078791695	0.0021836466316885908	0.014803675825797016	0.010419817573873863	C3/Cyp51/Hmgcr/Lrp4/Lrpap1/Marco	6	0.005774783445620789
GO:0019915	lipid storage	111/28928	0.0990990990990991	2.759132568564715	3.584088094327856	0.002187371456342051	0.014810037312685351	0.010424295213998859	Abcg1/Acacb/C3/Cds1/Cds2/Gm2a/Hexb/Npc2/Rnf213/Sqle/Stard4	11	0.010587102983638113
GO:0046474	glycerophospholipid biosynthetic process	162/28928	0.08641975308641975	2.4061122399268053	3.4640229314972233	0.0021957702518251338	0.014839719954495314	0.010445187843397801	Cds1/Cds2/Dgka/Etnk1/Fabp5/Fgf7/Inpp1/Inpp4b/Mppe1/Pcyt1b/Pdgfa/Pigv/Pik3cd/Uvrag	14	0.013474494706448507
GO:0042593	glucose homeostasis	332/28928	0.06927710843373494	1.9288240546401196	3.2854347949229896	0.0021994135613462515	0.014839719954495314	0.010445187843397801	Aacs/Abcg1/Birc5/Dmxl2/Dynll1/Fabp5/Gclc/Gclm/Gpr68/Hmgcr/Hmgn3/Inpp5k/Jagn1/Oas1a/Oas1b/Oas1c/Oas1g/Oas1h/Piwil4/Prkn/Slc9b2/Tcf7l2/Usf1	23	0.02213666987487969
GO:0000266	mitochondrial fission	51/28928	0.13725490196078433	3.8214723810602207	3.892493136214678	0.002202923620714356	0.014839719954495314	0.010445187843397801	Igtp/Irgm1/Irgm2/Kdr/Marchf5/Prkn/Stat2	7	0.006737247353224254
GO:0008608	attachment of spindle microtubules to kinetochore	51/28928	0.13725490196078433	3.8214723810602207	3.892493136214678	0.002202923620714356	0.014839719954495314	0.010445187843397801	Birc5/Cenpe/Kat2b/Kif2c/Knl1/Nek2/Spag5	7	0.006737247353224254
GO:1902806	regulation of cell cycle G1/S phase transition	198/28928	0.08080808080808081	2.2498711853861035	3.4062226969109757	0.002208312779515764	0.014857192940666186	0.01045748650019857	Anp32b/Bcl2/Bid/Casp2/Ccl12/Ccnd1/Ccnd2/Cdkn1a/Cdkn2b/Fbxo7/Klf4/Plk3/Pml/Psme1/Sass6/Slfn1	16	0.015399422521655439
GO:0031641	regulation of myelination	65/28928	0.12307692307692308	3.4267268823572965	3.7805052471327762	0.0022209537060613313	0.014866963410221631	0.010464363610422871	Cst7/Ctnnb1/Ctsc/Egr2/Itgax/Myrf/Slc25a12/Tcf7l2	8	0.007699711260827719
GO:0045839	negative regulation of mitotic nuclear division	65/28928	0.12307692307692308	3.4267268823572965	3.7805052471327762	0.0022209537060613313	0.014866963410221631	0.010464363610422871	Anapc15/Birc5/Cenpe/Knl1/Kntc1/Pcid2/Plk1/Ttk	8	0.007699711260827719
GO:0048524	positive regulation of viral process	65/28928	0.12307692307692308	3.4267268823572965	3.7805052471327762	0.0022209537060613313	0.014866963410221631	0.010464363610422871	Adar/Atg5/Axl/Kpna2/P4hb/Stom/Top2a/Trim30a	8	0.007699711260827719
GO:0051289	protein homotetramerization	65/28928	0.12307692307692308	3.4267268823572965	3.7805052471327762	0.0022209537060613313	0.014866963410221631	0.010464363610422871	Acaca/Acacb/B2m/Cbr4/Itpr3/Me1/Samhd1/Trpm2	8	0.007699711260827719
GO:0010821	regulation of mitochondrion organization	128/28928	0.09375	2.610202117420597	3.523969450045969	0.002255433443313764	0.015078778303412145	0.010613453104981288	Bid/Gclc/Igtp/Irgm1/Irgm2/Kdr/Marchf5/Mmp9/Prkn/Stat2/Tfrc/Tnfsf10	12	0.011549566891241578
GO:0150063	visual system development	476/28928	0.06302521008403361	1.7547577259970397	3.2047757379876245	0.0022597546398626395	0.015088688330238605	0.010620428444950836	Abi2/Ahr/Bcl2/C3/Casp2/Cited2/Ctnnb1/Cyp1b1/Dll1/Flt1/Fzd5/Hmgn1/Ikzf1/Kdr/Klf4/Lhx2/Max/Mertk/Myh10/Nes/Nfix/Pknox1/Plaat3/Prkci/Rdh13/Slc7a11/Tdrd7/Tgfbr2/Tgif2/Xrn2	30	0.028873917228103944
GO:0080164	regulation of nitric oxide metabolic process	80/28928	0.1125	3.1322425409047163	3.686096860098492	0.002270871983781455	0.01512632847961447	0.01064692210061887	Dynll1/H2-M3/Hsp90ab1/Klf4/Klrk1/Npy/Tlr5/Tmem106a/Tspo	9	0.008662175168431183
GO:0046661	male sex differentiation	217/28928	0.07834101382488479	2.1811827217769655	3.371054650966138	0.002271083749150018	0.01512632847961447	0.01064692210061887	Arid4a/Aspm/Bcl2/Brip1/Ccnd1/Cited2/Ctnnb1/Cyp1b1/Dhcr24/Fndc3a/Insl6/Kdr/Plekha1/Sdc1/Tlr3/Tlr9/Tnfsf10	17	0.016361886429258902
GO:0033500	carbohydrate homeostasis	333/28928	0.06906906906906907	1.923031790211771	3.2699169732631073	0.002284654044385684	0.015197667391626922	0.010697135200245993	Aacs/Abcg1/Birc5/Dmxl2/Dynll1/Fabp5/Gclc/Gclm/Gpr68/Hmgcr/Hmgn3/Inpp5k/Jagn1/Oas1a/Oas1b/Oas1c/Oas1g/Oas1h/Piwil4/Prkn/Slc9b2/Tcf7l2/Usf1	23	0.02213666987487969
GO:0042060	wound healing	394/28928	0.06598984771573604	1.8372996291826875	3.229911938708146	0.002320495765872902	0.015416793744518093	0.010851370989358282	Alox12/Axl/Bloc1s6/Cd9/Cdkn1a/Eng/Enpp4/F10/F11r/F7/Gata2/Itpr3/Kdr/Mertk/Mmp12/Myh10/Papss2/Pdgfa/Pf4/Plpp3/Prkg1/Proz/Prrg4/Serpine1/Slc7a11/Tfpi	26	0.025024061597690085
GO:0006611	protein export from nucleus	66/28928	0.12121212121212122	3.3748067780791553	3.7280354792041024	0.002449242495535058	0.016211362221380865	0.011410641448687944	Adar/Anp32b/Bard1/Chchd4/Egr2/Ifi27/Smurf1/Sp100	8	0.007699711260827719
GO:0042269	regulation of natural killer cell mediated cytotoxicity	66/28928	0.12121212121212122	3.3748067780791553	3.7280354792041024	0.002449242495535058	0.016211362221380865	0.011410641448687944	H2-M3/H2-T23/Il18rap/Klrk1/Lgals9/Serpinb9b/Tap1/Tap2	8	0.007699711260827719
GO:0045620	negative regulation of lymphocyte differentiation	66/28928	0.12121212121212122	3.3748067780791553	3.7280354792041024	0.002449242495535058	0.016211362221380865	0.011410641448687944	Cd69/Fbxo7/Fgl2/Irf1/Jak3/Pf4/Socs1/Tnfsf4	8	0.007699711260827719
GO:0048536	spleen development	52/28928	0.1346153846153846	3.747982527578293	3.8281603671459563	0.002468037653263985	0.016308307327585772	0.011478877901121917	Ahr/Bcl2/Cdkn2b/Cited2/Hoxb4/Pcid2/Ripk3	7	0.006737247353224254
GO:0035739	CD4-positive, alpha-beta T cell proliferation	27/28928	0.18518518518518517	5.155954799843154	4.170030803229952	0.002473094206215265	0.016308307327585772	0.011478877901121917	Card11/Irgm1/Lgals9/Ripk2/Tgfbr2	5	0.004812319538017324
GO:0039529	RIG-I signaling pathway	27/28928	0.18518518518518517	5.155954799843154	4.170030803229952	0.002473094206215265	0.016308307327585772	0.011478877901121917	Ddx60/Dhx58/Oas3/Rigi/Rnf135	5	0.004812319538017324
GO:0090068	positive regulation of cell cycle process	276/28928	0.07246376811594203	2.0175475303734083	3.2784968806699903	0.0024776633014390293	0.016318191384322726	0.011485834961604787	Anp32b/Birc5/Ccnd1/Ccnd2/Cenpe/Cit/Dtl/Eif4g3/Kat2b/Knl1/Lmnb1/Mta3/Orc1/Pcid2/Piwil2/Rad51ap1/Sass6/Spag5/Ube2c/Wnk1	20	0.019249278152069296
GO:0009595	detection of biotic stimulus	39/28928	0.15384615384615385	4.283408602946621	3.960353760782543	0.002503417707593121	0.01642674705661412	0.011562243707324173	Clec4n/Naip5/Nod1/Ssc5d/Tlr9/Tspo	6	0.005774783445620789
GO:0015865	purine nucleotide transport	39/28928	0.15384615384615385	4.283408602946621	3.960353760782543	0.002503417707593121	0.01642674705661412	0.011562243707324173	Abcc4/Abcc5/Calhm5/Calhm6/Panx1/Slc25a51	6	0.005774783445620789
GO:0070266	necroptotic process	39/28928	0.15384615384615385	4.283408602946621	3.960353760782543	0.002503417707593121	0.01642674705661412	0.011562243707324173	Casp8/Mlkl/Ripk3/Rnf31/Tlr3/Zbp1	6	0.005774783445620789
GO:0042102	positive regulation of T cell proliferation	113/28928	0.09734513274336283	2.710298363811357	3.5159670017610636	0.0025194615694248005	0.016511637782358587	0.011621995480220318	Card11/H2-T23/Il15/Irgm1/Jak3/Ripk2/Spn/Spta1/Tfrc/Tgfbr2/Tnfsf4	11	0.010587102983638113
GO:0008406	gonad development	296/28928	0.07094594594594594	1.9752880888588298	3.255336843332487	0.002525901581122508	0.016533456777913954	0.011637353149221409	Afp/Ahr/Arid4a/Aspm/Bcl2/Brip1/Casp2/Ccnd1/Cited2/Cyp1b1/Fgf7/Fndc3a/Insl6/Kdr/Pcyt1b/Plekha1/Sdc1/Serpine1/Tlr3/Tlr9/Tnfsf10	21	0.02021174205967276
GO:0015748	organophosphate ester transport	165/28928	0.08484848484848485	2.362364744655409	3.387359403250356	0.002601294378709556	0.01700600199611475	0.011969962092229901	Abcc4/Abcc5/Abcg1/Atp10a/Atp10d/Calhm5/Calhm6/Mttp/Panx1/Pltp/Scarb2/Slc25a33/Slc25a51/Tmem41b	14	0.013474494706448507
GO:0031589	cell-substrate adhesion	377/28928	0.06631299734748011	1.8462968116149228	3.1924618652193955	0.0026116277654062345	0.017052581785177073	0.012002748064468848	Apod/Axl/Bcl2/Cass4/Csf1/Ctnnb1/Emp2/Itga6/Itgax/Itgb7/Jup/Kdr/L1cam/Lpxn/Mertk/Mmp12/Npy/P4hb/Pdpk1/Pkp2/Rhod/Rin2/Serpine1/Spp1/Whamm	25	0.02406159769008662
GO:0045453	bone resorption	82/28928	0.10975609756097561	3.0558463813704546	3.598303463580533	0.002693402017332527	0.01746492911808411	0.01229298570791126	Ctnnb1/Ctsk/Dcstamp/Fcgr4/Gpr137b/Idua/Lrrk1/Spp1/Tfrc	9	0.008662175168431183
GO:0046637	regulation of alpha-beta T cell differentiation	82/28928	0.10975609756097561	3.0558463813704546	3.598303463580533	0.002693402017332527	0.01746492911808411	0.01229298570791126	Cd69/Il27/Irf1/Jak3/Pf4/Ripk2/Socs1/Tgfbr2/Tnfsf4	9	0.008662175168431183
GO:0030278	regulation of ossification	148/28928	0.08783783783783784	2.445594776682361	3.403102528209305	0.002695408291897931	0.01746492911808411	0.01229298570791126	Bcl2/Bmp2/Ccr1/Chsy1/Csf1/Ecm1/Egr2/Gfra4/Lrp4/P2ry2/Phospho1/Smurf1/Tent5a	13	0.012512030798845043
GO:0002468	dendritic cell antigen processing and presentation	17/28928	0.23529411764705882	6.551095510388948	4.418904379604867	0.00270763905800589	0.01746492911808411	0.01229298570791126	Clec4a2/Fcgr4/Fgl2/Nod1	4	0.0038498556304138597
GO:0018410	C-terminal protein amino acid modification	17/28928	0.23529411764705882	6.551095510388948	4.418904379604867	0.00270763905800589	0.01746492911808411	0.01229298570791126	Atg5/Igtp/Irgm1/Irgm2	4	0.0038498556304138597
GO:0045737	positive regulation of cyclin-dependent protein serine/threonine kinase activity	17/28928	0.23529411764705882	6.551095510388948	4.418904379604867	0.00270763905800589	0.01746492911808411	0.01229298570791126	Ccnd1/Ccnd2/Ccny/Spdya	4	0.0038498556304138597
GO:0061158	3'-UTR-mediated mRNA destabilization	17/28928	0.23529411764705882	6.551095510388948	4.418904379604867	0.00270763905800589	0.01746492911808411	0.01229298570791126	Cpeb3/Mov10/Tardbp/Zfp36l2	4	0.0038498556304138597
GO:0085020	protein K6-linked ubiquitination	17/28928	0.23529411764705882	6.551095510388948	4.418904379604867	0.00270763905800589	0.01746492911808411	0.01229298570791126	Bard1/Prkn/Rnf25/Trim21	4	0.0038498556304138597
GO:0140966	piRNA-mediated heterochromatin formation	17/28928	0.23529411764705882	6.551095510388948	4.418904379604867	0.00270763905800589	0.01746492911808411	0.01229298570791126	Ddx4/Dnmt3l/Piwil2/Piwil4	4	0.0038498556304138597
GO:1904181	positive regulation of membrane depolarization	17/28928	0.23529411764705882	6.551095510388948	4.418904379604867	0.00270763905800589	0.01746492911808411	0.01229298570791126	Alox12/Cck/Kdr/Tspo	4	0.0038498556304138597
GO:0010934	macrophage cytokine production	53/28928	0.1320754716981132	3.6772658761145514	3.765402801394863	0.0027570210021261527	0.01769754423466244	0.01245671579145226	Axl/H2-M3/Nod1/Panx1/Ripk2/Tlr3/Tlr7	7	0.006737247353224254
GO:0051403	stress-activated MAPK cascade	53/28928	0.1320754716981132	3.6772658761145514	3.765402801394863	0.0027570210021261527	0.01769754423466244	0.01245671579145226	Eif2ak2/Hmgcr/Nod1/Pbk/Prdx1/Ripk2/Scimp	7	0.006737247353224254
GO:1901976	regulation of cell cycle checkpoint	53/28928	0.1320754716981132	3.6772658761145514	3.765402801394863	0.0027570210021261527	0.01769754423466244	0.01245671579145226	Anapc15/Bard1/Birc5/Fbxo4/Knl1/Pcid2/Rad51	7	0.006737247353224254
GO:1903426	regulation of reactive oxygen species biosynthetic process	53/28928	0.1320754716981132	3.6772658761145514	3.765402801394863	0.0027570210021261527	0.01769754423466244	0.01245671579145226	Alox12/Hspd1/Hvcn1/Pikfyve/Prkn/Ptgr1/Slc25a33	7	0.006737247353224254
GO:0048880	sensory system development	483/28928	0.062111801242236024	1.7293264546057783	3.119863287309626	0.002801525398411085	0.01796028018498449	0.012641646933195007	Abi2/Ahr/Bcl2/C3/Casp2/Cited2/Ctnnb1/Cyp1b1/Dll1/Flt1/Fzd5/Hmgn1/Ikzf1/Kdr/Klf4/Lhx2/Max/Mertk/Myh10/Nes/Nfix/Pknox1/Plaat3/Prkci/Rdh13/Slc7a11/Tdrd7/Tgfbr2/Tgif2/Xrn2	30	0.028873917228103944
GO:0034976	response to endoplasmic reticulum stress	279/28928	0.07168458781362007	1.995853470907027	3.22615931285349	0.0028047097937040693	0.01796028018498449	0.012641646933195007	Apaf1/Atp2a3/Bcl2/Bfar/Bid/Ccnd1/Chac1/Dnajb12/Eif2ak2/Igtp/Ikbkg/Nod1/P4hb/Pml/Ppp1r15a/Prkn/Serinc3/Tardbp/Trib3/Trim13	20	0.019249278152069296
GO:0051896	regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	299/28928	0.07023411371237458	1.955469144823457	3.205473361905013	0.002845166725475784	0.018194681357261745	0.012806634162243551	Axl/Cass4/Ccdc88a/Eng/Fgr/Flt1/H2-M3/Inpp4b/Inpp5k/Kdr/Klf4/Lox/Mertk/Pdgfa/Pdgfc/Pik3ip1/Plekha1/Plk3/Prr5l/Tcf7l2/Xdh	21	0.02021174205967276
GO:0009167	purine ribonucleoside monophosphate metabolic process	40/28928	0.15	4.176323387872954	3.8800647292632	0.0028570982052845534	0.018194681357261745	0.012806634162243551	Ak4/Ampd3/Atic/Gart/Pals2/Xdh	6	0.005774783445620789
GO:1902175	regulation of oxidative stress-induced intrinsic apoptotic signaling pathway	40/28928	0.15	4.176323387872954	3.8800647292632	0.0028570982052845534	0.018194681357261745	0.012806634162243551	Ctnnb1/Fbxo7/Fbxw7/Nono/P4hb/Prkn	6	0.005774783445620789
GO:2000515	negative regulation of CD4-positive, alpha-beta T cell activation	40/28928	0.15	4.176323387872954	3.8800647292632	0.0028570982052845534	0.018194681357261745	0.012806634162243551	Cd69/Irf1/Jak3/Lgals9/Pf4/Tnfsf4	6	0.005774783445620789
GO:0051592	response to calcium ion	149/28928	0.087248322147651	2.429181388919392	3.3758694009182655	0.0028584306553741407	0.018194681357261745	0.012806634162243551	Asph/Calm2/Itpr3/Lgmn/Micu3/Mttp/P2rx5/Pcsk1/Sdc1/Slc25a12/Trpm2/Tuba1a/Wnk1	13	0.012512030798845043
GO:0070227	lymphocyte apoptotic process	115/28928	0.09565217391304348	2.6631627400928988	3.4493115917342014	0.0028911485900186802	0.018380926741566134	0.012937726125568361	Bcl2/Casp8/Dock8/Gimap8/Hsh2d/Il7r/Jak3/Ripk3/Siglec1/Slc39a10/Tnfsf4	11	0.010587102983638113
GO:0000077	DNA damage checkpoint signaling	132/28928	0.09090909090909091	2.5311050835593667	3.403054324707303	0.0029141505024197984	0.01847485257345132	0.013003837410713674	Bard1/Casp2/Ccnd1/Cdkn1a/Dtl/Dtx3l/Fbxo4/Mbd4/Parp9/Plk1/Pml/Rad51	12	0.011549566891241578
GO:0002504	antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	28/28928	0.17857142857142858	4.971813556991614	4.058466341822594	0.002922819136590532	0.01847485257345132	0.013003837410713674	B2m/Ctse/H2-Aa/Lgmn/Pikfyve	5	0.004812319538017324
GO:0043371	negative regulation of CD4-positive, alpha-beta T cell differentiation	28/28928	0.17857142857142858	4.971813556991614	4.058466341822594	0.002922819136590532	0.01847485257345132	0.013003837410713674	Cd69/Irf1/Jak3/Pf4/Tnfsf4	5	0.004812319538017324
GO:0045780	positive regulation of bone resorption	28/28928	0.17857142857142858	4.971813556991614	4.058466341822594	0.002922819136590532	0.01847485257345132	0.013003837410713674	Dcstamp/Fcgr4/Idua/Spp1/Tfrc	5	0.004812319538017324
GO:0031397	negative regulation of protein ubiquitination	83/28928	0.10843373493975904	3.0190289550888827	3.5554069924629474	0.0029267781499239913	0.01847485257345132	0.013003837410713674	Atg5/Dtx3l/Gbp4/Gclc/Parp10/Per2/Svbp/Tspo/Wnk1	9	0.008662175168431183
GO:2000379	positive regulation of reactive oxygen species metabolic process	83/28928	0.10843373493975904	3.0190289550888827	3.5554069924629474	0.0029267781499239913	0.01847485257345132	0.013003837410713674	Alox12/Cdkn1a/Cyp1b1/Hvcn1/Nqo2/Ripk3/Tgfbr2/Tspo/Xdh	9	0.008662175168431183
GO:0045137	development of primary sexual characteristics	300/28928	0.07	1.9489509143407124	3.1889805622691836	0.0029588496050058427	0.018655143120529127	0.01313073796115473	Afp/Ahr/Arid4a/Aspm/Bcl2/Brip1/Casp2/Ccnd1/Cited2/Cyp1b1/Fgf7/Fndc3a/Insl6/Kdr/Pcyt1b/Plekha1/Sdc1/Serpine1/Tlr3/Tlr9/Tnfsf10	21	0.02021174205967276
GO:0050767	regulation of neurogenesis	485/28928	0.061855670103092786	1.722195211494002	3.0958561553872235	0.0029753255060250682	0.018736795100146017	0.013188210087818774	Aspm/B2m/Bhlhe40/Bmp2/Cdkn2b/Cit/Ctnnb1/Cux1/Cysltr2/Dbnl/Dll1/Egr2/Flt1/Gata2/Hap1/Hoxb3/Kalrn/Kdr/L1cam/Lhx2/Lrp4/Mt3/Myrf/Per2/Prkci/Rgs14/Slc30a1/Smurf1/Spint1/Tspo	30	0.028873917228103944
GO:0000302	response to reactive oxygen species	223/28928	0.07623318385650224	2.1224961911461953	3.247891647579094	0.003013790838901322	0.018956566045870444	0.013342899584497414	Apod/Axl/Bcl2/Cyp1b1/Il18rap/Klf4/Lck/Mmp9/Mt3/Nqo1/Plekha1/Plk3/Prdx1/Prdx3/Ripk3/Sdc1/Trpm2	17	0.016361886429258902
GO:0071560	cellular response to transforming growth factor beta stimulus	281/28928	0.0711743772241993	1.9816481081247712	3.191629130390928	0.003042261845292132	0.019100002191718608	0.013443859541390888	Apaf1/Arid4a/Bmp2/Cdkn2b/Cited2/Ctsk/Dcstamp/Eng/Fkbp1a/Hsp90ab1/Lgals9/Lox/Lpxn/Lrrc32/Pdpk1/Pml/Serpine1/Smurf1/Tgfbr2/Zfp36l2	20	0.019249278152069296
GO:0000910	cytokinesis	186/28928	0.08064516129032258	2.2453351547704057	3.2887224884474113	0.0030437820990377538	0.019100002191718608	0.013443859541390888	Birc5/Calm2/Cit/Ckap2/Daxx/Kif4/Mitd1/Myh10/Plk1/Plk3/Prc1/Septin5/Sptbn1/Uvrag/Wnk1	15	0.014436958614051972
GO:0002686	negative regulation of leukocyte migration	54/28928	0.12962962962962962	3.6091683598902073	3.704149509581735	0.0030712489909006384	0.019215849944232397	0.013525400941090646	Apod/Ccl12/Cd200r1/Cd69/Il27ra/Klrk1/Lrch1	7	0.006737247353224254
GO:0097300	programmed necrotic cell death	54/28928	0.12962962962962962	3.6091683598902073	3.704149509581735	0.0030712489909006384	0.019215849944232397	0.013525400941090646	Casp8/Mlkl/Ripk3/Rnf31/Tlr3/Tspo/Zbp1	7	0.006737247353224254
GO:0006310	DNA recombination	341/28928	0.06744868035190615	1.8779166748988847	3.1476700157982234	0.0030730898311566394	0.019215849944232397	0.013525400941090646	Bard1/Brip1/Cd40/Cgas/Dclre1c/H1f2/Hspd1/Il27ra/Kmt5a/Mcm9/Nono/Parp3/Plk1/Rad51/Rad51ap1/Rad54l/Samhd1/Tep1/Tfrc/Timeless/Tnfsf4/Top2a/Xrn2	23	0.02213666987487969
GO:0061640	cytoskeleton-dependent cytokinesis	116/28928	0.09482758620689655	2.640204440609339	3.4165145557656587	0.003092872693119509	0.019316825339518437	0.013596474180650301	Birc5/Cit/Ckap2/Daxx/Kif4/Mitd1/Myh10/Plk1/Septin5/Sptbn1/Wnk1	11	0.010587102983638113
GO:0015931	nucleobase-containing compound transport	224/28928	0.07589285714285714	2.113020761721435	3.2277438657340385	0.003155256194332291	0.019683317691169162	0.013854436020085206	Abcc4/Abcc5/Calhm5/Calhm6/Hhex/Kif5c/Kpnb1/Ndc1/Panx1/Parp11/Pcid2/Pnpt1/Slc25a33/Slc25a51/Slc28a2/Tgfbr2/Wnk1	17	0.016361886429258902
GO:0033209	tumor necrosis factor-mediated signaling pathway	100/28928	0.1	2.7842155919153035	3.4497138633780016	0.003196873232072022	0.019919555953649234	0.0140207163161399	Eda2r/Ikbkg/Mmp8/Naip5/Nsmaf/Prkn/Rnf31/Stat1/Tifa/Traf3	10	0.009624639076034648
GO:0008584	male gonad development	187/28928	0.08021390374331551	2.2333280149053234	3.265814123778312	0.003202343958539719	0.019930278852035837	0.014028263809503465	Arid4a/Aspm/Bcl2/Brip1/Ccnd1/Cited2/Cyp1b1/Fndc3a/Insl6/Kdr/Plekha1/Sdc1/Tlr3/Tlr9/Tnfsf10	15	0.014436958614051972
GO:0030193	regulation of blood coagulation	69/28928	0.11594202898550725	3.228076048597453	3.576489190507016	0.0032456778288872984	0.020073473188939015	0.014129053565081798	Alox12/Cd9/Enpp4/F7/Pdgfa/Prkg1/Serpine1/Tfpi	8	0.007699711260827719
GO:0061082	myeloid leukocyte cytokine production	69/28928	0.11594202898550725	3.228076048597453	3.576489190507016	0.0032456778288872984	0.020073473188939015	0.014129053565081798	Axl/H2-M3/Nod1/Panx1/Rigi/Ripk2/Tlr3/Tlr7	8	0.007699711260827719
GO:0070918	regulatory ncRNA processing	69/28928	0.11594202898550725	3.228076048597453	3.576489190507016	0.0032456778288872984	0.020073473188939015	0.014129053565081798	Adar/Ddx4/Dgcr8/Piwil2/Piwil4/Tdrd7/Tut4/Zc3h7b	8	0.007699711260827719
GO:1903409	reactive oxygen species biosynthetic process	69/28928	0.11594202898550725	3.228076048597453	3.576489190507016	0.0032456778288872984	0.020073473188939015	0.014129053565081798	Ahr/Alox12/Hspd1/Hvcn1/Pikfyve/Prkn/Ptgr1/Slc25a33	8	0.007699711260827719
GO:1900225	regulation of NLRP3 inflammasome complex assembly	41/28928	0.14634146341463414	4.074461841827272	3.8023563463135046	0.0032468505597251416	0.020073473188939015	0.014129053565081798	Eif2ak2/Gm12250/Igtp/Irgm1/Irgm2/Trim30a	6	0.005774783445620789
GO:0060562	epithelial tube morphogenesis	404/28928	0.06435643564356436	1.7918219155890565	3.093541787435516	0.0032480125950117692	0.020073473188939015	0.014129053565081798	Ahr/Alox12/Apaf1/Bcl2/Bmp2/Casp8/Cited2/Csf1/Ctnnb1/Ctsh/Dll1/Eng/Flt1/Hhex/Itgax/Kdr/Lhx2/Mthfr/Ncoa3/Pik3cd/Pml/Ppp3r1/Setdb2/Spint1/Tgfbr2/Timeless	26	0.025024061597690085
GO:0035592	establishment of protein localization to extracellular region	446/28928	0.06278026905829596	1.747938039767455	3.072492352023007	0.0032770396224270923	0.0202074573280282	0.014223360567175766	Aacs/Abcg1/Ang/Birc5/Bloc1s6/Cyp51/Dynll1/Frmd4a/Gpr68/Hmgcr/Hmgn3/Idua/Jagn1/Lrrc32/Mttp/Myh10/Nlgn2/Nos2/Pcsk1/Per2/Piwil4/Prkn/Slc25a22/Slc9b2/Svbp/Tardbp/Tcf7l2/Trpm2	28	0.026948989412897015
GO:0030902	hindbrain development	206/28928	0.07766990291262135	2.162497547118682	3.231925319153221	0.0032772959956275274	0.0202074573280282	0.014223360567175766	Atic/Bcl2/Ctnnb1/Dll1/Egr2/En2/Gart/Gata2/Hap1/Hoxb3/L1cam/Myh10/Nfix/Prkg1/Sez6l2/Tuba1a	16	0.015399422521655439
GO:0051053	negative regulation of DNA metabolic process	134/28928	0.08955223880597014	2.4933273957450472	3.34425536105129	0.003297619980742196	0.02030921228000553	0.01429498251089561	Ahr/Cdkn1a/Cgas/Dcp2/Dynll1/H1f2/Kmt5a/Niban2/Parp3/Plk1/Pml/Timeless	12	0.011549566891241578
